l_code,l_name,year,day,rm
672,館山,2004,405,8
672,館山,2005,408,8
672,館山,2006,329,8
672,館山,2007,-,-
672,館山,2008,-,-
672,館山,2009,-,-
672,館山,2010,-,-
672,館山,2011,-,-
672,館山,2012,-,-
672,館山,2013,-,-
672,館山,2014,-,-
672,館山,2015,-,-
675,大島,1996,406,9
675,大島,1997,401,9
675,大島,1998,331,9
675,大島,1999,402,9
675,大島,2000,409,9
675,大島,2001,329,9
675,大島,2002,323,9
675,大島,2003,331,9
675,大島,2004,401,9
675,大島,2005,407,9
675,大島,2006,328,9
675,大島,2007,331,9
675,大島,2008,331,9
675,大島,2009,404,9
675,大島,2010,-,-
675,大島,2011,-,-
675,大島,2012,-,-
675,大島,2013,-,-
675,大島,2014,-,-
675,大島,2015,-,-
677,三宅島,1996,405,9
677,三宅島,1997,331,9
677,三宅島,1998,406,9
677,三宅島,1999,328,9
677,三宅島,2000,408,9
677,三宅島,2001,-,-
677,三宅島,2002,-,-
677,三宅島,2003,-,-
677,三宅島,2004,-,-
677,三宅島,2005,-,-
677,三宅島,2006,-,-
677,三宅島,2007,-,-
677,三宅島,2008,-,-
677,三宅島,2009,-,-
677,三宅島,2010,-,-
677,三宅島,2011,-,-
677,三宅島,2012,-,-
677,三宅島,2013,-,-
677,三宅島,2014,-,-
677,三宅島,2015,-,-
678,八丈島,1996,329,9
678,八丈島,1997,405,9
678,八丈島,1998,410,9
678,八丈島,1999,406,9
678,八丈島,2000,413,9
